16,IWD,3.1
16,IWA,3
16,LBH,2.15
16,LBD,2.85
16,LBA,3.2
16,PSH,2.25
16,PSD,3.23
16,PSA,3.63
16,WHH,2.25
16,WHD,3
16,WHA,3.2
16,SJH,2.2
16,SJD,3.2
16,SJA,3.3
16,VCH,2.2
16,VCD,3.2
16,VCA,3.6
16,Bb1X2,48
16,BbMxH,2.3
16,BbAvH,2.19
16,BbMxD,3.3
16,BbAvD,3.15
16,BbMxA,3.7
16,BbAvA,3.32
16,BbOU,37
16,BbMx>2.5,2.58
16,BbAv>2.5,2.37
16,BbMx<2.5,1.61
16,BbAv<2.5,1.54
16,BbAH,20
16,BbAHh,-0.25
16,BbMxAHH,1.95
16,BbAvAHH,1.88
16,BbMxAHA,2.04
16,BbAvAHA,1.97
17,Date,25/08/14
17,HomeTeam,Moreirense
17,AwayTeam,Sp Braga
17,FTHG,0
17,FTAG,0
17,FTR,D
17,HTHG,0
17,HTAG,0
17,HTR,D
17,B365H,4.75
17,B365D,3.4
17,B365A,1.8
17,BWH,4.5
17,BWD,3.4
17,BWA,1.78
17,IWH,3.6
17,IWD,3.2
17,IWA,1.9
17,LBH,4.5
17,LBD,3
17,LBA,1.75
17,PSH,5.06
17,PSD,3.56
17,PSA,1.81
17,WHH,4
17,WHD,3.4
17,WHA,1.83
17,SJH,4.8
17,SJD,3.4
17,SJA,1.73
17,VCH,4.8
17,VCD,3.4
17,VCA,1.75
17,Bb1X2,45
17,BbMxH,5.1
17,BbAvH,4.55
17,BbMxD,3.56
17,BbAvD,3.37
17,BbMxA,1.9
17,BbAvA,1.79
17,BbOU,36
17,BbMx>2.5,2.4
17,BbAv>2.5,2.27
17,BbMx<2.5,1.68
17,BbAv<2.5,1.59
17,BbAH,19
17,BbAHh,0.5
17,BbMxAHH,2.13
17,BbAvAHH,2.06
17,BbMxAHA,1.88
17,BbAvAHA,1.79
18,Date,29/08/14
18,HomeTeam,Academica
18,AwayTeam,Setubal
18,FTHG,1
18,FTAG,1
18,FTR,D
18,HTHG,1
18,HTAG,1
18,HTR,D
18,B365H,2.3
18,B365D,3.1
18,B365A,3.25
18,BWH,2.25
18,BWD,3.1
18,BWA,3.2
18,IWH,2.1
18,IWD,3.1
18,IWA,3.2
18,LBH,2.35
18,LBD,2.9
18,LBA,3.1
18,PSH,2.28
18,PSD,3.22
18,PSA,3.62
18,WHH,2.3
18,WHD,2.9
18,WHA,3.2
18,SJH,2.3
18,SJD,3.13
18,SJA,3.13
18,VCH,2.45
18,VCD,3.13
18,VCA,3.2
18,Bb1X2,50
18,BbMxH,2.46
18,BbAvH,2.34
18,BbMxD,3.25
18,BbAvD,3.09
18,BbMxA,3.62
18,BbAvA,3.15
18,BbOU,37
18,BbMx>2.5,2.62
18,BbAv>2.5,2.39
18,BbMx<2.5,1.6
18,BbAv<2.5,1.54
18,BbAH,22
18,BbAHh,-0.25
18,BbMxAHH,2.09
18,BbAvAHH,2.03
18,BbMxAHA,1.87
18,BbAvAHA,1.83
19,Date,30/08/14
19,HomeTeam,Belenenses
19,AwayTeam,Guimaraes
19,FTHG,0
19,FTAG,3
19,FTR,A
19,HTHG,0
19,HTAG,2
19,HTR,A
19,B365H,2.55
19,B365D,3.1
19,B365A,2.88
19,BWH,2.5
19,BWD,3.1
19,BWA,2.8
19,IWH,2.4
19,IWD,3.1
19,IWA,2.7
19,LBH,2.55
19,LBD,2.9
19,LBA,2.8
19,PSH,2.75
19,PSD,3.2
19,PSA,2.83
19,WHH,2.45
19,WHD,2.9
19,WHA,3
19,SJH,2.63
19,SJD,3
19,SJA,2.75
19,VCH,2.75
19,VCD,3.1
19,VCA,2.8
19,Bb1X2,48
19,BbMxH,2.8
19,BbAvH,2.61
19,BbMxD,3.2
19,BbAvD,3.06
19,BbMxA,3
19,BbAvA,2.76
19,BbOU,38
19,BbMx>2.5,2.5
19,BbAv>2.5,2.36
19,BbMx<2.5,1.62
19,BbAv<2.5,1.55
19,BbAH,24
19,BbAHh,0
19,BbMxAHH,1.96
19,BbAvAHH,1.88
19,BbMxAHA,1.99
19,BbAvAHA,1.93
20,Date,30/08/14
20,HomeTeam,Sp Braga
20,AwayTeam,Estoril
20,FTHG,2
20,FTAG,1
20,FTR,H
20,HTHG,1
20,HTAG,0
20,HTR,H
20,B365H,1.85
20,B365D,3.4
20,B365A,4.33
20,BWH,1.78
20,BWD,3.4
20,BWA,4.4
20,IWH,1.75
